complaint_id,material_id,supplier_id,complaint_number,complaint_type,severity,opened_date,status
1907,257,46,CMP-001907,Appearance,Minor,2025-01-02,Closed
1908,114,98,CMP-001908,Contamination,Minor,2024-05-21,Closed
1909,112,119,CMP-001909,Documentation,Major,2024-03-20,Closed
1910,102,118,CMP-001910,Performance,Minor,2024-06-30,Open
1911,64,39,CMP-001911,Performance,Major,2025-03-26,Open
1912,49,109,CMP-001912,Performance,Minor,2025-08-17,Closed
1913,180,34,CMP-001913,Packaging,Minor,2024-08-05,Closed
1914,226,31,CMP-001914,Performance,Minor,2024-10-12,Closed
1915,137,16,CMP-001915,Performance,Critical,2025-01-07,Closed
1916,210,96,CMP-001916,Performance,Critical,2026-02-02,Open
1917,245,94,CMP-001917,Packaging,Minor,2025-02-25,Closed
1918,22,101,CMP-001918,Documentation,Minor,2024-01-29,Open
1919,187,114,CMP-001919,Performance,Minor,2025-09-03,Closed
1920,213,8,CMP-001920,Appearance,Minor,2024-03-01,Closed
1921,266,115,CMP-001921,Performance,Minor,2024-07-09,Closed
1922,216,50,CMP-001922,Appearance,Critical,2025-04-29,Closed
1923,25,64,CMP-001923,Packaging,Major,2025-10-11,Closed
1924,267,18,CMP-001924,Appearance,Major,2024-07-21,Closed
1925,205,68,CMP-001925,Performance,Major,2026-02-03,Closed
1926,251,92,CMP-001926,Appearance,Minor,2025-10-14,Closed
1927,118,18,CMP-001927,Documentation,Minor,2025-10-31,Closed
1928,164,7,CMP-001928,Contamination,Major,2024-04-25,Closed
1929,213,50,CMP-001929,Appearance,Major,2026-02-18,Open
1930,225,2,CMP-001930,Contamination,Minor,2024-05-13,Closed
1931,73,106,CMP-001931,Packaging,Major,2024-04-10,Closed
1932,272,26,CMP-001932,Contamination,Major,2026-04-11,Closed
1933,280,17,CMP-001933,Packaging,Minor,2026-01-19,Closed
1934,205,62,CMP-001934,Documentation,Major,2025-09-13,Closed
1935,7,63,CMP-001935,Performance,Critical,2025-08-15,Open
1936,252,119,CMP-001936,Performance,Minor,2024-11-25,Closed
1937,99,85,CMP-001937,Documentation,Minor,2024-11-07,Closed
1938,52,52,CMP-001938,Appearance,Minor,2024-04-24,Closed
1939,146,74,CMP-001939,Appearance,Minor,2024-03-26,Closed
1940,113,55,CMP-001940,Performance,Minor,2026-02-28,Closed
1941,150,7,CMP-001941,Packaging,Critical,2024-07-03,Closed
1942,264,29,CMP-001942,Documentation,Critical,2026-03-28,Open
1943,224,78,CMP-001943,Performance,Major,2024-08-08,Closed
1944,272,52,CMP-001944,Performance,Minor,2025-06-30,Closed
1945,129,34,CMP-001945,Performance,Major,2024-03-10,Closed
1946,58,36,CMP-001946,Performance,Minor,2024-06-12,Closed
1947,19,32,CMP-001947,Appearance,Major,2026-03-20,Open
1948,272,35,CMP-001948,Packaging,Minor,2026-01-24,Closed
1949,160,75,CMP-001949,Packaging,Minor,2024-09-19,Open
1950,259,42,CMP-001950,Appearance,Critical,2025-06-26,Closed
1951,86,30,CMP-001951,Performance,Minor,2026-03-03,Open
1952,84,12,CMP-001952,Packaging,Major,2025-10-26,Closed
1953,63,76,CMP-001953,Performance,Major,2025-06-15,Closed
1954,161,106,CMP-001954,Appearance,Major,2024-10-24,Closed
1955,233,61,CMP-001955,Packaging,Minor,2025-01-30,Open
1956,230,17,CMP-001956,Documentation,Minor,2026-01-26,Closed
1957,243,72,CMP-001957,Appearance,Minor,2025-08-23,Closed
1958,95,25,CMP-001958,Packaging,Major,2024-12-28,Closed
1959,69,97,CMP-001959,Performance,Major,2024-03-31,Closed
1960,12,58,CMP-001960,Documentation,Minor,2025-08-04,Closed
1961,69,53,CMP-001961,Contamination,Minor,2024-09-08,Closed
1962,126,113,CMP-001962,Documentation,Major,2024-10-07,Closed
1963,85,19,CMP-001963,Appearance,Major,2024-12-20,Closed
1964,165,16,CMP-001964,Appearance,Major,2025-09-01,Closed
1965,33,61,CMP-001965,Packaging,Minor,2026-02-06,Open
1966,196,115,CMP-001966,Performance,Major,2024-10-13,Closed
1967,205,80,CMP-001967,Packaging,Minor,2025-11-28,Closed
1968,106,21,CMP-001968,Documentation,Minor,2024-03-16,Closed
1969,264,65,CMP-001969,Packaging,Minor,2024-07-17,Closed
1970,147,76,CMP-001970,Documentation,Minor,2025-04-26,Closed
1971,46,19,CMP-001971,Packaging,Minor,2024-07-25,Open
1972,38,28,CMP-001972,Performance,Major,2025-08-10,Closed
1973,73,41,CMP-001973,Documentation,Major,2025-01-27,Open
1974,233,20,CMP-001974,Performance,Major,2025-03-22,Closed
1975,93,41,CMP-001975,Appearance,Critical,2024-03-03,Closed
1976,18,64,CMP-001976,Performance,Major,2025-02-14,Closed
1977,254,24,CMP-001977,Packaging,Minor,2024-06-09,Closed
1978,56,83,CMP-001978,Appearance,Major,2026-03-13,Open
1979,201,45,CMP-001979,Contamination,Major,2024-05-24,Open
1980,223,36,CMP-001980,Appearance,Minor,2025-09-02,Closed
1981,131,26,CMP-001981,Documentation,Minor,2025-07-23,Closed
1982,120,69,CMP-001982,Documentation,Minor,2024-07-26,Closed
1983,34,30,CMP-001983,Appearance,Major,2025-12-02,Closed
1984,119,31,CMP-001984,Appearance,Minor,2025-04-25,Open
1985,286,73,CMP-001985,Packaging,Minor,2024-05-24,Closed
1986,277,24,CMP-001986,Packaging,Minor,2024-06-19,Closed
1987,70,99,CMP-001987,Packaging,Minor,2025-10-18,Closed
1988,252,64,CMP-001988,Appearance,Critical,2026-02-23,Open
1989,45,44,CMP-001989,Appearance,Minor,2024-04-22,Closed
1990,262,114,CMP-001990,Documentation,Minor,2024-05-10,Closed
1991,40,10,CMP-001991,Appearance,Major,2026-01-18,Closed
1992,298,40,CMP-001992,Performance,Critical,2026-02-06,Closed
1993,236,53,CMP-001993,Documentation,Minor,2024-12-28,Open
1994,99,69,CMP-001994,Contamination,Critical,2026-04-10,Closed
1995,256,105,CMP-001995,Packaging,Minor,2024-11-21,Closed
1996,165,104,CMP-001996,Contamination,Major,2025-03-22,Open
1997,260,65,CMP-001997,Performance,Minor,2025-06-15,Open
1998,186,68,CMP-001998,Contamination,Minor,2025-03-12,Closed
1999,110,41,CMP-001999,Packaging,Minor,2024-08-15,Closed
2000,172,49,CMP-002000,Documentation,Major,2025-12-29,Closed
2001,204,91,CMP-002001,Appearance,Minor,2025-12-31,Closed
2002,53,80,CMP-002002,Documentation,Minor,2024-08-09,Closed
2003,174,97,CMP-002003,Contamination,Major,2025-06-05,Closed
2004,210,63,CMP-002004,Appearance,Minor,2025-03-04,Closed
2005,125,76,CMP-002005,Appearance,Minor,2024-09-18,Closed
2006,151,45,CMP-002006,Packaging,Minor,2026-02-04,Closed
2007,254,2,CMP-002007,Documentation,Major,2025-05-15,Closed
2008,291,21,CMP-002008,Performance,Minor,2024-05-08,Closed
2009,223,59,CMP-002009,Documentation,Major,2024-08-31,Open
2010,265,76,CMP-002010,Appearance,Minor,2025-03-23,Closed
2011,155,80,CMP-002011,Packaging,Major,2025-12-26,Closed
2012,5,25,CMP-002012,Appearance,Critical,2025-06-29,Closed
2013,135,55,CMP-002013,Appearance,Minor,2025-06-29,Closed
2014,211,99,CMP-002014,Documentation,Minor,2025-01-21,Closed
2015,54,71,CMP-002015,Packaging,Minor,2024-07-20,Closed
2016,57,73,CMP-002016,Documentation,Major,2025-08-28,Closed
2017,296,106,CMP-002017,Performance,Minor,2025-06-06,Closed
2018,131,46,CMP-002018,Appearance,Major,2024-09-21,Closed
2019,14,69,CMP-002019,Performance,Minor,2024-05-26,Closed
2020,72,84,CMP-002020,Contamination,Major,2025-05-14,Closed
2021,197,114,CMP-002021,Appearance,Minor,2024-05-23,Closed
2022,132,6,CMP-002022,Contamination,Minor,2025-12-16,Closed
2023,198,6,CMP-002023,Performance,Minor,2024-12-21,Closed
2024,285,103,CMP-002024,Appearance,Minor,2026-01-01,Closed
2025,98,10,CMP-002025,Packaging,Critical,2024-11-10,Closed
2026,214,79,CMP-002026,Performance,Major,2024-06-28,Closed
2027,123,99,CMP-002027,Appearance,Minor,2024-08-29,Open
2028,65,52,CMP-002028,Performance,Major,2024-09-10,Closed
2029,131,120,CMP-002029,Performance,Major,2024-10-03,Open
2030,42,24,CMP-002030,Appearance,Critical,2025-09-01,Closed
2031,237,64,CMP-002031,Packaging,Minor,2025-06-13,Closed
2032,94,75,CMP-002032,Appearance,Minor,2025-12-02,Closed
2033,262,99,CMP-002033,Documentation,Major,2026-02-11,Closed
2034,26,33,CMP-002034,Performance,Major,2025-10-20,Closed
2035,201,38,CMP-002035,Documentation,Minor,2026-01-17,Closed
2036,275,120,CMP-002036,Packaging,Critical,2024-07-12,Closed
2037,13,17,CMP-002037,Contamination,Minor,2024-11-11,Closed
2038,172,54,CMP-002038,Appearance,Critical,2024-01-11,Closed
2039,288,76,CMP-002039,Performance,Minor,2024-04-03,Open
2040,25,22,CMP-002040,Packaging,Critical,2026-04-14,Closed
2041,182,15,CMP-002041,Documentation,Minor,2024-08-17,Closed
2042,97,107,CMP-002042,Documentation,Major,2024-01-23,Closed
2043,300,62,CMP-002043,Performance,Minor,2024-03-05,Closed
2044,128,55,CMP-002044,Contamination,Major,2025-12-19,Closed
2045,182,114,CMP-002045,Performance,Critical,2026-04-14,Closed
2046,287,57,CMP-002046,Documentation,Major,2025-05-17,Closed
2047,283,23,CMP-002047,Appearance,Minor,2024-03-27,Closed
2048,251,100,CMP-002048,Documentation,Minor,2025-09-06,Closed
2049,36,37,CMP-002049,Contamination,Minor,2026-02-16,Closed
2050,59,115,CMP-002050,Appearance,Major,2025-06-05,Closed
2051,100,42,CMP-002051,Documentation,Minor,2024-08-03,Closed
2052,141,2,CMP-002052,Documentation,Major,2025-05-29,Closed
2053,46,108,CMP-002053,Packaging,Minor,2024-05-17,Closed
2054,75,102,CMP-002054,Performance,Minor,2024-05-09,Closed
2055,20,113,CMP-002055,Performance,Minor,2024-12-23,Open
2056,87,79,CMP-002056,Performance,Minor,2024-11-19,Closed
2057,162,78,CMP-002057,Performance,Major,2024-02-23,Closed
2058,64,50,CMP-002058,Documentation,Minor,2024-03-16,Closed
2059,274,40,CMP-002059,Appearance,Critical,2024-11-24,Closed
2060,129,77,CMP-002060,Performance,Minor,2025-06-13,Open
2061,147,117,CMP-002061,Contamination,Minor,2024-12-03,Open
2062,91,117,CMP-002062,Contamination,Minor,2025-06-02,Closed
2063,202,72,CMP-002063,Packaging,Minor,2024-04-05,Closed
2064,244,24,CMP-002064,Performance,Minor,2026-01-05,Closed
2065,154,2,CMP-002065,Performance,Minor,2026-04-29,Open
2066,280,81,CMP-002066,Documentation,Minor,2024-03-31,Closed
2067,54,59,CMP-002067,Documentation,Major,2024-12-22,Closed
2068,279,41,CMP-002068,Packaging,Critical,2025-06-08,Closed
2069,197,99,CMP-002069,Appearance,Major,2025-10-30,Open
2070,92,79,CMP-002070,Documentation,Major,2026-04-17,Closed
2071,10,97,CMP-002071,Contamination,Major,2024-05-28,Closed
2072,228,120,CMP-002072,Contamination,Major,2024-01-04,Closed
2073,7,43,CMP-002073,Appearance,Major,2025-10-16,Closed
2074,103,54,CMP-002074,Contamination,Minor,2024-04-14,Closed
2075,133,58,CMP-002075,Packaging,Major,2025-07-17,Closed
2076,9,102,CMP-002076,Performance,Major,2025-10-14,Open
2077,162,72,CMP-002077,Packaging,Minor,2024-03-29,Closed
2078,285,41,CMP-002078,Packaging,Major,2025-10-17,Closed
2079,104,113,CMP-002079,Appearance,Critical,2026-03-14,Closed
2080,226,104,CMP-002080,Documentation,Major,2024-05-12,Open
2081,172,54,CMP-002081,Performance,Major,2024-06-20,Closed
2082,30,46,CMP-002082,Packaging,Minor,2026-01-08,Closed
2083,93,55,CMP-002083,Performance,Minor,2026-01-07,Closed
2084,128,119,CMP-002084,Appearance,Minor,2026-03-05,Closed
2085,141,14,CMP-002085,Documentation,Minor,2025-08-20,Closed
2086,204,105,CMP-002086,Packaging,Critical,2024-10-13,Closed
2087,117,94,CMP-002087,Contamination,Major,2025-02-28,Open
2088,248,76,CMP-002088,Packaging,Major,2024-08-13,Closed
2089,6,68,CMP-002089,Documentation,Minor,2024-02-13,Closed
2090,21,116,CMP-002090,Documentation,Major,2026-04-16,Open
2091,282,99,CMP-002091,Appearance,Minor,2026-04-27,Open
2092,152,93,CMP-002092,Performance,Critical,2025-02-22,Open
2093,117,14,CMP-002093,Appearance,Minor,2024-02-11,Closed
2094,279,37,CMP-002094,Packaging,Major,2026-04-22,Open
2095,48,29,CMP-002095,Contamination,Major,2024-06-25,Open
2096,262,94,CMP-002096,Appearance,Major,2024-06-13,Closed
2097,56,93,CMP-002097,Performance,Minor,2026-03-17,Closed
2098,56,84,CMP-002098,Appearance,Minor,2025-06-15,Closed
2099,292,75,CMP-002099,Appearance,Major,2024-06-07,Closed
2100,283,43,CMP-002100,Documentation,Minor,2025-01-14,Open
2101,155,52,CMP-002101,Packaging,Major,2025-12-10,Closed
2102,70,32,CMP-002102,Appearance,Minor,2025-02-14,Closed
2103,150,31,CMP-002103,Contamination,Minor,2024-06-26,Closed
2104,57,64,CMP-002104,Packaging,Major,2025-11-02,Closed
2105,162,40,CMP-002105,Appearance,Major,2025-12-17,Open
2106,73,72,CMP-002106,Appearance,Minor,2024-05-16,Open
2107,28,33,CMP-002107,Performance,Minor,2024-05-15,Open
2108,189,119,CMP-002108,Packaging,Minor,2026-02-05,Open
2109,181,96,CMP-002109,Performance,Minor,2025-02-10,Open
2110,129,110,CMP-002110,Performance,Minor,2025-11-17,Closed
2111,3,79,CMP-002111,Appearance,Major,2025-06-25,Open
2112,183,53,CMP-002112,Packaging,Major,2024-06-03,Closed
2113,180,84,CMP-002113,Performance,Minor,2024-12-28,Closed
2114,147,54,CMP-002114,Contamination,Minor,2025-03-06,Closed
2115,154,1,CMP-002115,Packaging,Minor,2024-11-15,Closed
2116,295,80,CMP-002116,Performance,Major,2024-10-30,Open
2117,74,29,CMP-002117,Appearance,Minor,2025-06-08,Closed
2118,165,92,CMP-002118,Contamination,Minor,2024-08-03,Closed
2119,30,120,CMP-002119,Performance,Minor,2025-01-16,Closed
2120,181,96,CMP-002120,Contamination,Major,2025-06-12,Closed
2121,21,41,CMP-002121,Packaging,Minor,2025-04-13,Closed
2122,230,73,CMP-002122,Performance,Major,2025-03-31,Closed
2123,181,54,CMP-002123,Appearance,Minor,2024-10-10,Closed
2124,72,95,CMP-002124,Packaging,Minor,2024-09-13,Closed
2125,284,2,CMP-002125,Appearance,Minor,2024-11-30,Closed
2126,146,111,CMP-002126,Performance,Major,2025-05-12,Closed
2127,220,90,CMP-002127,Performance,Major,2025-11-04,Closed
2128,243,19,CMP-002128,Documentation,Major,2024-11-11,Closed
2129,62,113,CMP-002129,Contamination,Minor,2025-03-23,Closed
2130,85,50,CMP-002130,Appearance,Minor,2025-04-25,Closed
2131,104,95,CMP-002131,Appearance,Major,2025-06-06,Open
2132,260,17,CMP-002132,Packaging,Major,2025-12-08,Closed
2133,63,50,CMP-002133,Packaging,Major,2025-05-21,Closed
2134,87,66,CMP-002134,Contamination,Major,2026-03-10,Closed
2135,35,16,CMP-002135,Appearance,Minor,2024-08-21,Closed
2136,47,8,CMP-002136,Performance,Major,2025-03-23,Open
2137,125,88,CMP-002137,Documentation,Minor,2024-07-24,Open
2138,150,78,CMP-002138,Performance,Major,2025-08-14,Closed
2139,61,69,CMP-002139,Performance,Minor,2024-06-18,Open
2140,187,71,CMP-002140,Appearance,Critical,2026-02-12,Closed
2141,158,3,CMP-002141,Contamination,Minor,2025-01-26,Closed
2142,161,8,CMP-002142,Contamination,Minor,2024-11-29,Closed
2143,288,6,CMP-002143,Appearance,Major,2024-07-24,Closed
2144,148,100,CMP-002144,Documentation,Critical,2024-08-21,Closed
2145,183,80,CMP-002145,Documentation,Minor,2024-04-11,Closed
2146,124,69,CMP-002146,Documentation,Minor,2026-04-10,Closed
2147,218,105,CMP-002147,Documentation,Minor,2024-08-17,Closed
2148,42,20,CMP-002148,Performance,Minor,2024-12-05,Open
2149,191,108,CMP-002149,Packaging,Minor,2025-04-07,Closed
2150,125,29,CMP-002150,Performance,Major,2025-06-19,Open
2151,17,120,CMP-002151,Appearance,Major,2025-11-26,Closed
2152,282,24,CMP-002152,Performance,Major,2025-04-15,Closed
2153,181,90,CMP-002153,Documentation,Minor,2024-08-13,Closed
2154,56,81,CMP-002154,Appearance,Major,2025-05-10,Closed
2155,21,16,CMP-002155,Contamination,Minor,2024-07-07,Open
2156,262,118,CMP-002156,Performance,Minor,2024-06-15,Closed
2157,139,2,CMP-002157,Documentation,Major,2025-03-29,Open
2158,45,8,CMP-002158,Performance,Major,2024-10-06,Closed
2159,268,37,CMP-002159,Performance,Critical,2024-10-13,Closed
2160,207,51,CMP-002160,Packaging,Minor,2025-10-30,Closed
2161,297,102,CMP-002161,Contamination,Minor,2024-04-07,Closed
2162,31,41,CMP-002162,Appearance,Major,2025-06-19,Closed
2163,200,115,CMP-002163,Packaging,Minor,2024-07-28,Closed
2164,260,80,CMP-002164,Performance,Minor,2024-05-12,Closed
2165,154,69,CMP-002165,Packaging,Minor,2024-06-16,Closed
2166,161,103,CMP-002166,Contamination,Minor,2024-01-09,Open
2167,209,45,CMP-002167,Appearance,Minor,2024-03-26,Closed
2168,74,21,CMP-002168,Appearance,Major,2024-01-23,Closed
2169,55,92,CMP-002169,Documentation,Major,2024-02-20,Open
2170,186,109,CMP-002170,Appearance,Minor,2024-12-15,Closed
2171,117,13,CMP-002171,Packaging,Minor,2024-04-20,Closed
2172,103,83,CMP-002172,Contamination,Minor,2024-03-12,Open
2173,224,101,CMP-002173,Documentation,Major,2024-06-22,Closed
2174,278,41,CMP-002174,Appearance,Minor,2025-05-06,Open
2175,203,6,CMP-002175,Documentation,Minor,2024-03-11,Open
2176,34,109,CMP-002176,Documentation,Minor,2025-08-21,Closed
2177,62,6,CMP-002177,Performance,Major,2025-11-04,Closed
2178,41,111,CMP-002178,Documentation,Critical,2025-09-18,Closed
2179,102,33,CMP-002179,Performance,Major,2024-09-07,Open
2180,271,22,CMP-002180,Packaging,Minor,2026-03-20,Open
2181,3,102,CMP-002181,Appearance,Minor,2025-11-28,Closed
2182,108,43,CMP-002182,Performance,Minor,2024-02-04,Closed
2183,111,81,CMP-002183,Contamination,Minor,2025-08-14,Closed
2184,98,9,CMP-002184,Appearance,Major,2025-04-17,Closed
2185,11,50,CMP-002185,Packaging,Major,2025-03-13,Closed
2186,36,76,CMP-002186,Contamination,Major,2025-07-24,Closed
2187,158,32,CMP-002187,Documentation,Minor,2025-07-02,Closed
2188,145,74,CMP-002188,Documentation,Critical,2025-03-12,Closed
2189,239,82,CMP-002189,Appearance,Critical,2025-02-17,Closed
2190,219,34,CMP-002190,Packaging,Critical,2026-01-10,Closed
2191,180,105,CMP-002191,Performance,Minor,2024-05-09,Open
2192,247,32,CMP-002192,Performance,Major,2025-11-21,Closed
2193,269,65,CMP-002193,Packaging,Major,2025-12-18,Closed
2194,194,20,CMP-002194,Performance,Minor,2024-07-27,Open
2195,76,104,CMP-002195,Performance,Major,2026-04-20,Closed
2196,128,40,CMP-002196,Contamination,Major,2025-01-14,Closed
2197,182,120,CMP-002197,Packaging,Major,2025-11-12,Closed
2198,202,22,CMP-002198,Documentation,Minor,2025-08-19,Closed
2199,285,8,CMP-002199,Documentation,Major,2024-03-16,Open
2200,62,49,CMP-002200,Packaging,Minor,2025-05-03,Closed
2201,11,108,CMP-002201,Contamination,Critical,2024-01-19,Closed
2202,48,117,CMP-002202,Packaging,Major,2024-01-12,Closed
2203,113,117,CMP-002203,Packaging,Minor,2025-01-21,Closed
2204,236,26,CMP-002204,Appearance,Minor,2025-04-22,Closed
2205,162,40,CMP-002205,Appearance,Critical,2025-10-20,Closed
2206,15,2,CMP-002206,Appearance,Minor,2024-06-09,Closed
2207,65,7,CMP-002207,Packaging,Minor,2026-01-11,Closed
2208,99,79,CMP-002208,Appearance,Minor,2024-02-01,Closed
2209,80,4,CMP-002209,Contamination,Major,2024-09-14,Open
2210,115,7,CMP-002210,Contamination,Minor,2025-12-19,Closed
2211,87,53,CMP-002211,Documentation,Minor,2025-09-30,Closed
2212,123,27,CMP-002212,Documentation,Minor,2025-07-15,Closed
2213,85,52,CMP-002213,Packaging,Critical,2026-03-11,Closed
2214,144,86,CMP-002214,Packaging,Minor,2025-02-10,Closed
2215,41,1,CMP-002215,Appearance,Minor,2024-10-18,Closed
2216,215,2,CMP-002216,Performance,Minor,2024-10-10,Closed
2217,171,62,CMP-002217,Performance,Major,2026-02-10,Closed
2218,155,19,CMP-002218,Appearance,Minor,2026-01-09,Open
2219,9,96,CMP-002219,Performance,Major,2025-12-27,Closed
2220,270,52,CMP-002220,Appearance,Major,2025-02-13,Closed
2221,55,37,CMP-002221,Packaging,Minor,2024-09-29,Closed
2222,30,13,CMP-002222,Appearance,Major,2026-01-08,Closed
2223,108,6,CMP-002223,Performance,Minor,2025-11-02,Closed
2224,270,111,CMP-002224,Appearance,Minor,2026-03-19,Closed
2225,282,97,CMP-002225,Documentation,Critical,2024-04-23,Closed
2226,27,68,CMP-002226,Documentation,Major,2025-02-12,Closed
2227,139,119,CMP-002227,Performance,Minor,2024-07-17,Closed
2228,105,116,CMP-002228,Documentation,Minor,2024-01-14,Closed
2229,16,116,CMP-002229,Appearance,Major,2024-09-13,Closed
2230,9,37,CMP-002230,Contamination,Minor,2025-11-05,Open
2231,22,118,CMP-002231,Contamination,Major,2024-01-21,Closed
2232,163,17,CMP-002232,Packaging,Major,2024-05-16,Closed
2233,263,27,CMP-002233,Packaging,Minor,2025-12-14,Closed
2234,169,109,CMP-002234,Appearance,Major,2026-02-07,Closed
2235,260,88,CMP-002235,Appearance,Minor,2024-12-09,Closed
2236,33,30,CMP-002236,Performance,Major,2025-08-19,Closed
2237,228,117,CMP-002237,Packaging,Minor,2024-06-30,Closed
2238,122,31,CMP-002238,Appearance,Critical,2025-09-27,Closed
2239,180,48,CMP-002239,Appearance,Minor,2024-02-02,Closed
2240,109,2,CMP-002240,Packaging,Minor,2024-12-10,Closed
2241,62,71,CMP-002241,Packaging,Major,2024-06-13,Open
2242,289,21,CMP-002242,Packaging,Major,2025-08-19,Closed
2243,103,73,CMP-002243,Appearance,Major,2025-08-19,Open
2244,210,106,CMP-002244,Appearance,Minor,2024-11-14,Closed
2245,116,24,CMP-002245,Contamination,Minor,2024-05-21,Closed
2246,169,85,CMP-002246,Appearance,Major,2025-07-31,Closed
2247,170,64,CMP-002247,Appearance,Minor,2024-02-05,Open
2248,215,60,CMP-002248,Documentation,Minor,2024-03-06,Closed
2249,102,20,CMP-002249,Contamination,Minor,2025-10-08,Closed
2250,140,103,CMP-002250,Contamination,Minor,2024-10-01,Closed
2251,182,18,CMP-002251,Appearance,Minor,2025-08-08,Closed
2252,54,81,CMP-002252,Performance,Minor,2024-12-13,Open
2253,174,108,CMP-002253,Appearance,Minor,2025-03-15,Closed
2254,113,59,CMP-002254,Contamination,Minor,2024-12-09,Closed
