stability_result_id,material_id,method_id,condition,timepoint_month,result_numeric,status,tested_date
5552,251,22,25C/60RH,18,103.9943,PASS,2024-07-03
5553,47,13,25C/60RH,6,91.5799,OOS,2025-03-17
5554,180,45,30C/65RH,1,104.6184,PASS,2024-07-05
5555,178,24,40C/75RH,6,102.6229,PASS,2025-09-03
5556,26,43,40C/75RH,12,104.4006,PASS,2025-10-24
5557,265,11,40C/75RH,24,99.4981,PASS,2025-08-24
5558,191,44,40C/75RH,9,106.0709,PASS,2025-11-03
5559,255,24,30C/65RH,18,109.6447,PASS,2025-05-31
5560,38,41,30C/65RH,3,90.7159,PASS,2024-01-08
5561,162,32,25C/60RH,1,86.619,PASS,2024-02-18
5562,27,9,30C/65RH,18,95.39,OOS,2024-08-12
5563,223,34,25C/60RH,9,89.551,PASS,2026-01-19
5564,273,32,40C/75RH,18,105.3695,PASS,2026-03-02
5565,212,28,25C/60RH,12,96.0072,PASS,2025-05-10
5566,100,23,2-8C,12,98.117,PASS,2025-06-21
5567,203,38,25C/60RH,1,100.5194,PASS,2024-09-30
5568,97,2,40C/75RH,6,91.7431,PASS,2024-08-01
5569,67,5,40C/75RH,1,93.4739,PASS,2026-02-08
5570,71,8,2-8C,36,97.0467,PASS,2025-02-08
5571,80,34,25C/60RH,1,92.2814,PASS,2026-02-19
5572,184,33,40C/75RH,24,96.9479,PASS,2024-10-29
5573,231,40,40C/75RH,36,102.6208,PASS,2026-01-13
5574,296,7,40C/75RH,0,101.9576,PASS,2026-04-24
5575,24,15,25C/60RH,9,105.9094,PASS,2025-06-16
5576,245,25,2-8C,9,96.5618,OOS,2025-02-13
5577,118,35,30C/65RH,18,96.4797,PASS,2026-03-21
5578,50,20,30C/65RH,9,100.2616,PASS,2024-06-30
5579,192,1,40C/75RH,36,88.2944,PASS,2025-07-08
5580,294,21,2-8C,9,95.9013,PASS,2025-09-22
5581,273,15,40C/75RH,24,92.2223,PASS,2025-02-22
5582,133,31,30C/65RH,6,99.6924,PASS,2024-04-22
5583,26,26,30C/65RH,6,100.4924,PASS,2025-06-26
5584,96,35,30C/65RH,0,107.0999,PASS,2026-04-11
5585,131,21,30C/65RH,6,93.3016,PASS,2025-02-27
5586,257,38,2-8C,9,92.3021,PASS,2025-07-19
5587,282,38,40C/75RH,36,102.5234,PASS,2025-09-04
5588,282,37,25C/60RH,12,104.547,PASS,2025-06-09
5589,77,33,40C/75RH,24,95.3767,PASS,2024-01-27
5590,90,10,25C/60RH,12,101.6394,PASS,2024-07-08
5591,62,29,30C/65RH,24,95.9974,PASS,2025-04-19
5592,273,17,2-8C,0,87.2291,PASS,2025-03-29
5593,30,5,2-8C,12,82.0942,PASS,2024-11-28
5594,5,26,25C/60RH,12,99.8946,PASS,2024-02-27
5595,27,28,25C/60RH,1,108.4194,PASS,2025-09-23
5596,8,13,2-8C,12,98.6439,PASS,2026-04-07
5597,86,30,2-8C,12,85.024,PASS,2025-05-21
5598,122,14,40C/75RH,36,92.212,PASS,2024-03-18
5599,240,37,25C/60RH,9,99.2136,PASS,2024-12-15
5600,290,16,25C/60RH,12,90.9511,PASS,2025-02-23
5601,96,35,30C/65RH,9,86.6757,PASS,2025-03-18
5602,245,38,40C/75RH,6,103.2079,PASS,2024-12-22
5603,201,45,25C/60RH,9,100.1798,PASS,2025-12-25
5604,63,19,30C/65RH,0,96.8302,PASS,2026-02-16
5605,164,34,25C/60RH,12,98.306,PASS,2024-02-01
5606,85,24,40C/75RH,12,92.3633,PASS,2024-10-26
5607,123,30,2-8C,24,95.5251,PASS,2026-03-06
5608,248,12,2-8C,12,88.0237,PASS,2026-01-14
5609,117,25,2-8C,36,98.46,PASS,2024-09-02
5610,226,17,40C/75RH,1,97.0278,PASS,2024-01-14
5611,162,27,30C/65RH,3,99.7525,PASS,2025-11-24
5612,180,37,25C/60RH,24,87.8069,PASS,2024-01-20
5613,118,38,30C/65RH,0,96.4586,PASS,2025-08-25
5614,271,19,30C/65RH,1,98.364,PASS,2025-10-27
5615,6,33,25C/60RH,12,88.6617,PASS,2024-08-11
5616,129,15,30C/65RH,18,99.0873,PASS,2026-02-19
5617,278,9,40C/75RH,0,87.0941,PASS,2025-05-01
5618,235,29,25C/60RH,36,92.2103,PASS,2026-04-22
5619,285,15,2-8C,12,103.8011,PASS,2024-10-29
5620,137,10,30C/65RH,3,98.0119,PASS,2025-05-31
5621,250,1,25C/60RH,0,94.5552,PASS,2024-12-08
5622,156,18,25C/60RH,24,98.3113,OOT,2024-10-06
5623,212,9,2-8C,6,87.5981,PASS,2025-10-21
5624,48,37,2-8C,0,86.723,PASS,2026-01-16
5625,37,29,2-8C,12,94.6464,PASS,2026-01-07
5626,138,28,30C/65RH,0,104.498,PASS,2024-05-21
5627,138,18,30C/65RH,36,91.9556,PASS,2025-03-24
5628,98,18,30C/65RH,3,104.112,PASS,2024-02-09
5629,47,6,25C/60RH,18,106.2761,PASS,2025-05-07
5630,81,2,2-8C,0,93.6914,PASS,2025-11-01
5631,194,16,40C/75RH,18,98.1601,PASS,2025-01-21
5632,10,33,25C/60RH,24,88.5455,PASS,2024-04-12
5633,150,12,25C/60RH,18,102.5919,PASS,2025-07-07
5634,28,5,2-8C,1,97.8007,PASS,2025-06-29
5635,164,36,40C/75RH,6,100.3684,PASS,2024-10-01
5636,114,23,30C/65RH,18,104.3166,PASS,2024-11-16
5637,28,23,30C/65RH,9,87.0712,OOT,2025-02-05
5638,76,17,40C/75RH,24,98.4338,PASS,2026-03-18
5639,178,16,40C/75RH,9,97.3189,PASS,2024-12-10
5640,235,27,25C/60RH,9,98.0776,PASS,2026-01-24
5641,33,33,25C/60RH,6,99.716,PASS,2025-07-28
5642,281,20,2-8C,1,89.3133,OOS,2024-06-11
5643,57,9,30C/65RH,3,90.4722,PASS,2026-04-21
5644,282,12,25C/60RH,18,100.1554,PASS,2024-12-11
5645,52,17,2-8C,3,97.7895,PASS,2024-09-25
5646,139,19,40C/75RH,9,95.5185,PASS,2025-08-10
5647,280,38,30C/65RH,1,106.3997,PASS,2024-01-16
5648,274,38,30C/65RH,12,90.3748,PASS,2024-12-26
5649,266,18,30C/65RH,6,103.6111,PASS,2026-01-13
5650,265,16,2-8C,9,105.2489,PASS,2025-03-31
5651,68,1,30C/65RH,9,107.9625,PASS,2025-10-20
5652,110,8,30C/65RH,18,104.089,PASS,2025-05-09
5653,159,42,2-8C,1,88.2064,PASS,2025-07-09
5654,7,16,30C/65RH,1,88.4826,OOS,2026-02-16
5655,1,20,2-8C,6,103.3931,PASS,2025-06-05
5656,51,12,2-8C,36,89.321,PASS,2025-04-24
5657,93,18,30C/65RH,6,108.6547,PASS,2024-01-10
5658,25,11,2-8C,9,97.6259,OOS,2025-01-03
5659,139,22,2-8C,0,98.0236,PASS,2024-10-25
5660,241,34,2-8C,24,85.0818,PASS,2024-05-27
5661,32,15,30C/65RH,36,99.6378,PASS,2026-04-03
5662,104,7,40C/75RH,0,97.497,OOS,2025-04-18
5663,18,36,40C/75RH,24,93.1057,OOS,2024-09-24
5664,155,25,40C/75RH,6,86.3064,PASS,2024-05-12
5665,36,25,30C/65RH,0,97.7595,PASS,2026-03-15
5666,112,26,40C/75RH,1,92.4679,PASS,2024-02-10
5667,227,10,40C/75RH,1,89.9236,PASS,2024-03-27
5668,120,42,30C/65RH,1,96.2805,PASS,2025-09-26
5669,120,38,30C/65RH,9,103.0167,PASS,2025-03-08
5670,122,13,2-8C,3,91.6235,PASS,2025-01-19
5671,254,43,30C/65RH,12,99.0791,PASS,2026-04-20
5672,10,4,25C/60RH,1,104.1211,PASS,2025-05-06
5673,28,2,30C/65RH,9,97.9497,PASS,2025-08-30
5674,121,20,40C/75RH,3,88.8329,PASS,2024-12-31
5675,66,26,25C/60RH,12,98.9212,PASS,2026-02-19
5676,104,32,25C/60RH,6,101.8053,PASS,2025-11-14
5677,65,31,25C/60RH,9,95.6341,PASS,2024-09-11
5678,202,26,40C/75RH,18,103.9216,PASS,2026-04-13
5679,165,5,2-8C,9,100.852,PASS,2024-06-25
5680,187,36,30C/65RH,9,102.2413,PASS,2025-06-25
5681,39,45,25C/60RH,6,97.0979,PASS,2025-10-16
5682,69,39,40C/75RH,6,102.6694,PASS,2026-03-21
5683,165,26,2-8C,1,97.986,OOT,2024-06-04
5684,299,44,40C/75RH,24,112.1973,PASS,2025-04-10
5685,164,32,30C/65RH,18,95.224,PASS,2025-05-06
5686,135,29,2-8C,0,98.2177,PASS,2025-08-14
5687,204,26,40C/75RH,36,112.6811,PASS,2024-09-11
5688,200,36,30C/65RH,0,102.3773,PASS,2025-02-02
5689,82,24,30C/65RH,6,100.4325,OOT,2024-02-25
5690,205,12,2-8C,24,94.3548,PASS,2025-09-23
5691,252,38,40C/75RH,1,85.6505,PASS,2026-02-23
5692,26,31,2-8C,9,93.5807,PASS,2025-02-12
5693,236,15,2-8C,36,110.2465,PASS,2025-09-08
5694,160,19,25C/60RH,3,94.5819,PASS,2026-04-17
5695,220,44,25C/60RH,36,99.7712,PASS,2024-06-14
5696,35,30,25C/60RH,18,90.9973,PASS,2025-08-09
5697,126,23,30C/65RH,12,94.3271,PASS,2024-11-23
5698,43,37,40C/75RH,12,104.1036,OOS,2024-12-30
5699,182,12,25C/60RH,1,92.2906,PASS,2024-06-23
5700,135,13,40C/75RH,18,83.5161,PASS,2024-11-20
5701,162,11,2-8C,24,100.3646,PASS,2025-04-10
5702,116,45,25C/60RH,9,90.9824,PASS,2026-03-27
5703,121,15,30C/65RH,24,99.4887,PASS,2024-06-04
5704,268,11,25C/60RH,12,110.9817,PASS,2026-02-21
5705,233,44,25C/60RH,12,102.6427,PASS,2025-02-21
5706,234,33,30C/65RH,24,94.6831,PASS,2024-10-13
5707,138,13,2-8C,24,104.1702,PASS,2024-09-09
5708,20,1,30C/65RH,6,98.3804,OOS,2025-09-16
5709,237,2,2-8C,18,108.741,PASS,2024-12-15
5710,96,18,2-8C,1,91.5307,PASS,2026-04-26
5711,232,41,25C/60RH,12,93.7911,PASS,2025-08-14
5712,293,43,25C/60RH,3,98.566,PASS,2025-12-08
5713,88,31,2-8C,1,107.6614,PASS,2024-09-12
5714,273,41,40C/75RH,0,99.1589,PASS,2025-01-25
5715,256,17,25C/60RH,0,99.8715,PASS,2024-11-17
5716,292,41,40C/75RH,1,93.521,PASS,2024-10-14
5717,67,12,25C/60RH,24,93.9205,OOS,2025-10-06
5718,213,12,30C/65RH,36,91.688,PASS,2024-03-28
5719,288,31,30C/65RH,1,91.8486,PASS,2026-04-06
5720,120,29,25C/60RH,6,92.6436,PASS,2024-07-31
5721,121,29,2-8C,6,97.1017,PASS,2025-08-27
5722,66,35,40C/75RH,18,81.768,PASS,2024-03-26
5723,136,9,30C/65RH,9,102.0407,PASS,2025-03-31
5724,267,18,25C/60RH,24,88.0858,PASS,2026-04-16
5725,163,26,40C/75RH,24,103.8531,PASS,2024-07-04
5726,295,40,25C/60RH,6,90.2115,PASS,2026-03-05
5727,217,28,40C/75RH,36,106.6167,PASS,2025-03-30
5728,154,15,40C/75RH,0,103.2087,PASS,2026-04-03
5729,220,6,40C/75RH,12,92.4961,PASS,2025-05-28
5730,120,35,2-8C,24,113.1204,PASS,2024-08-30
5731,80,14,2-8C,3,85.6426,PASS,2025-01-20
5732,101,4,2-8C,6,109.1675,PASS,2025-10-27
5733,56,31,25C/60RH,3,95.0859,PASS,2026-04-21
5734,273,22,30C/65RH,9,95.0926,PASS,2025-10-16
5735,242,18,2-8C,3,100.7057,OOS,2025-08-17
5736,115,17,40C/75RH,36,115.3702,PASS,2026-03-22
5737,47,20,25C/60RH,24,111.09,PASS,2024-02-13
5738,145,43,40C/75RH,36,89.6341,PASS,2026-04-06
5739,78,42,2-8C,0,95.5975,PASS,2024-07-06
5740,217,35,25C/60RH,36,99.9456,PASS,2024-02-01
5741,255,37,30C/65RH,18,93.2671,PASS,2024-10-29
5742,171,40,25C/60RH,24,96.5349,PASS,2024-05-11
5743,87,1,30C/65RH,6,97.8799,PASS,2025-03-11
5744,97,31,40C/75RH,12,96.1364,PASS,2026-04-03
5745,46,27,30C/65RH,24,102.4075,OOS,2025-12-14
5746,14,29,30C/65RH,6,103.6374,PASS,2024-09-16
5747,227,40,40C/75RH,3,90.2876,PASS,2024-04-04
5748,271,5,2-8C,6,105.6704,PASS,2024-10-16
5749,176,35,2-8C,6,100.6456,PASS,2025-04-30
5750,10,35,2-8C,0,105.6941,OOT,2025-03-15
5751,69,34,2-8C,6,95.223,PASS,2024-10-04
5752,165,32,25C/60RH,3,95.6934,PASS,2024-04-23
5753,43,3,40C/75RH,0,100.5327,PASS,2026-03-09
5754,249,28,25C/60RH,18,94.4778,PASS,2025-01-15
5755,216,31,30C/65RH,3,105.2463,PASS,2025-10-10
5756,128,12,30C/65RH,0,107.0958,PASS,2024-05-25
5757,273,30,40C/75RH,0,91.754,PASS,2025-10-04
5758,225,7,40C/75RH,3,105.1486,PASS,2025-05-17
5759,20,10,2-8C,1,93.0536,PASS,2025-03-09
5760,130,3,25C/60RH,6,107.3076,OOS,2025-01-30
5761,91,20,40C/75RH,12,102.5226,PASS,2024-07-21
5762,53,11,25C/60RH,0,93.0112,PASS,2024-11-22
5763,62,41,2-8C,9,86.4447,PASS,2024-04-03
5764,157,11,30C/65RH,24,88.4815,PASS,2024-02-16
5765,230,41,25C/60RH,36,118.1134,PASS,2025-12-28
5766,63,26,25C/60RH,12,94.4603,PASS,2024-04-15
5767,99,6,40C/75RH,1,113.6288,PASS,2024-06-23
5768,4,24,25C/60RH,1,97.9185,PASS,2024-11-26
5769,177,15,25C/60RH,9,102.0128,PASS,2025-09-01
5770,179,5,30C/65RH,36,106.1463,PASS,2024-04-01
5771,22,10,40C/75RH,0,111.5329,PASS,2025-03-27
5772,164,38,40C/75RH,6,116.6416,PASS,2025-01-12
5773,153,1,25C/60RH,18,106.5776,PASS,2025-09-27
5774,61,35,40C/75RH,3,92.6016,OOT,2024-09-23
5775,210,30,2-8C,3,91.601,PASS,2026-04-20
5776,75,10,25C/60RH,24,99.6854,PASS,2025-06-30
5777,47,3,40C/75RH,3,109.65,PASS,2025-08-24
5778,86,14,2-8C,36,97.4966,PASS,2024-09-09
5779,3,15,30C/65RH,3,95.6421,PASS,2024-01-11
5780,21,43,30C/65RH,0,91.3373,PASS,2026-03-25
5781,163,24,40C/75RH,1,109.1452,PASS,2024-02-07
5782,249,41,40C/75RH,3,90.3887,PASS,2026-01-03
5783,91,31,25C/60RH,24,103.2179,PASS,2025-11-12
5784,194,42,30C/65RH,6,96.0852,PASS,2025-01-29
5785,276,1,25C/60RH,0,87.8136,PASS,2025-11-05
5786,221,44,40C/75RH,1,97.9903,PASS,2026-03-01
5787,129,3,40C/75RH,12,100.4583,PASS,2025-09-16
5788,253,17,30C/65RH,18,114.0181,PASS,2024-05-01
5789,119,13,25C/60RH,12,109.8353,PASS,2024-10-21
5790,294,42,2-8C,36,104.5243,PASS,2026-02-05
5791,48,40,2-8C,36,89.9051,PASS,2024-01-22
5792,86,44,30C/65RH,12,95.0104,PASS,2026-02-04
5793,220,26,2-8C,3,98.9921,PASS,2025-02-15
5794,176,27,25C/60RH,36,100.9402,PASS,2026-03-07
5795,80,21,30C/65RH,0,90.5872,PASS,2024-04-03
5796,300,15,25C/60RH,1,99.7037,OOS,2024-01-12
5797,251,30,30C/65RH,1,107.2519,PASS,2026-02-05
5798,54,43,25C/60RH,3,101.5979,PASS,2025-10-29
5799,26,10,40C/75RH,3,91.5857,PASS,2025-03-12
5800,217,6,30C/65RH,18,94.0995,PASS,2024-11-30
5801,203,20,2-8C,24,90.9737,PASS,2026-02-14
5802,5,22,30C/65RH,36,97.6018,PASS,2025-12-06
5803,283,44,25C/60RH,1,96.7876,PASS,2025-09-28
5804,287,3,25C/60RH,9,102.5961,PASS,2025-08-07
5805,295,2,2-8C,3,86.3447,PASS,2025-05-21
5806,18,28,25C/60RH,9,82.2346,PASS,2024-08-18
5807,47,5,2-8C,18,107.1179,PASS,2026-03-23
5808,37,7,25C/60RH,0,93.9936,PASS,2024-03-03
5809,110,29,25C/60RH,6,98.8986,PASS,2024-05-08
5810,131,19,2-8C,12,88.2693,PASS,2026-02-15
5811,40,17,30C/65RH,36,85.3353,PASS,2024-04-24
5812,212,28,2-8C,3,83.3045,PASS,2025-04-29
5813,97,16,40C/75RH,24,101.1588,PASS,2025-01-30
5814,183,5,25C/60RH,9,103.1043,PASS,2025-05-31
5815,195,33,25C/60RH,36,105.5124,PASS,2025-07-07
5816,262,5,40C/75RH,0,105.169,PASS,2026-04-04
5817,175,42,40C/75RH,12,94.847,PASS,2025-01-30
5818,19,40,30C/65RH,24,104.8589,PASS,2026-02-10
5819,30,3,25C/60RH,12,101.8185,PASS,2025-09-13
5820,29,35,2-8C,0,90.343,OOS,2024-02-27
5821,239,25,40C/75RH,12,97.7666,PASS,2024-01-23
5822,57,4,2-8C,24,96.5464,PASS,2024-05-25
5823,54,37,2-8C,18,79.9757,PASS,2025-05-18
5824,236,40,25C/60RH,24,100.4455,PASS,2025-01-19
5825,11,1,30C/65RH,0,80.7698,PASS,2024-03-27
5826,171,19,40C/75RH,24,90.2258,PASS,2025-11-26
5827,127,26,40C/75RH,1,86.2856,PASS,2024-02-04
5828,16,18,30C/65RH,18,100.279,PASS,2024-02-13
5829,178,43,40C/75RH,24,87.3128,PASS,2025-01-09
5830,134,31,40C/75RH,9,101.072,PASS,2024-02-08
5831,101,33,25C/60RH,12,103.4933,PASS,2026-02-05
5832,59,30,30C/65RH,6,94.2973,PASS,2025-06-09
5833,233,40,30C/65RH,1,109.8451,PASS,2026-04-22
5834,279,36,30C/65RH,9,103.3833,PASS,2024-12-18
5835,195,2,30C/65RH,6,101.6553,PASS,2024-12-09
5836,284,34,25C/60RH,0,99.5716,PASS,2025-04-01
5837,295,7,25C/60RH,6,96.4299,PASS,2026-01-16
5838,258,8,30C/65RH,12,112.4983,PASS,2025-08-12
5839,154,10,2-8C,24,97.0545,PASS,2025-01-17
5840,63,2,30C/65RH,0,99.3932,PASS,2025-01-28
5841,30,14,25C/60RH,0,104.1181,PASS,2024-07-27
5842,177,45,30C/65RH,18,103.6288,PASS,2025-10-31
5843,248,23,25C/60RH,0,96.9324,PASS,2025-07-25
5844,152,33,40C/75RH,6,100.2574,PASS,2025-10-05
5845,64,10,40C/75RH,18,100.3059,PASS,2025-12-12
5846,289,22,25C/60RH,0,105.7011,PASS,2025-11-27
5847,160,21,2-8C,6,104.9343,PASS,2026-04-19
5848,257,45,30C/65RH,24,86.878,OOS,2025-07-11
5849,215,28,2-8C,1,103.6705,PASS,2025-11-07
5850,39,44,40C/75RH,3,92.3326,PASS,2025-04-06
5851,276,28,30C/65RH,9,103.2903,PASS,2025-12-26
5852,7,34,25C/60RH,24,84.7615,PASS,2024-12-14
5853,252,29,2-8C,3,90.8477,PASS,2025-01-22
5854,191,21,30C/65RH,18,110.2138,PASS,2025-05-23
5855,57,34,25C/60RH,3,86.5992,PASS,2024-06-28
5856,174,40,2-8C,3,95.2856,PASS,2024-10-31
5857,137,36,40C/75RH,1,99.8611,PASS,2025-01-18
5858,73,36,40C/75RH,3,96.6721,PASS,2024-12-08
5859,56,12,25C/60RH,3,102.7354,OOS,2024-05-12
5860,15,21,30C/65RH,24,92.8037,PASS,2024-09-25
5861,101,5,30C/65RH,18,107.4914,PASS,2024-02-15
5862,212,37,25C/60RH,3,96.6818,PASS,2026-04-29
5863,251,8,30C/65RH,24,84.0252,PASS,2024-12-17
5864,89,43,40C/75RH,3,87.9169,PASS,2024-12-01
5865,44,29,25C/60RH,12,87.8563,PASS,2024-04-20
5866,143,12,25C/60RH,24,107.1213,PASS,2025-03-01
5867,5,26,25C/60RH,18,90.9357,PASS,2025-03-03
5868,42,16,40C/75RH,6,101.2133,PASS,2025-02-20
5869,182,31,30C/65RH,0,94.8718,PASS,2025-05-08
5870,65,43,40C/75RH,18,97.3258,PASS,2025-02-17
5871,156,32,30C/65RH,1,94.4063,PASS,2024-01-31
5872,129,21,40C/75RH,0,99.2498,PASS,2025-05-01
5873,111,43,30C/65RH,36,89.4468,PASS,2025-07-06
5874,116,44,2-8C,3,96.5717,PASS,2025-04-01
5875,16,4,2-8C,9,100.6777,PASS,2025-11-19
5876,163,26,40C/75RH,0,109.4881,PASS,2024-11-11
5877,11,22,30C/65RH,12,107.3969,PASS,2026-02-02
5878,46,34,2-8C,18,98.4051,PASS,2024-08-23
5879,41,34,30C/65RH,24,94.8259,OOS,2025-06-18
5880,258,27,25C/60RH,0,100.3043,PASS,2024-11-29
5881,121,43,30C/65RH,6,101.2896,PASS,2024-05-19
5882,59,1,30C/65RH,12,96.687,PASS,2025-12-06
5883,137,4,40C/75RH,9,95.4158,PASS,2024-11-03
5884,221,31,30C/65RH,1,90.8528,PASS,2024-06-24
5885,51,10,40C/75RH,12,97.5834,PASS,2025-03-12
5886,214,31,25C/60RH,6,97.4894,PASS,2024-09-03
5887,101,29,2-8C,0,103.9915,PASS,2026-04-15
5888,70,8,40C/75RH,12,101.4629,OOS,2024-02-15
5889,70,23,40C/75RH,24,91.1464,PASS,2025-10-10
5890,33,6,2-8C,12,94.2944,PASS,2026-01-26
5891,154,3,2-8C,24,96.5592,PASS,2025-05-18
5892,292,11,25C/60RH,1,100.7838,PASS,2025-01-12
5893,232,10,30C/65RH,6,94.7234,PASS,2024-12-10
5894,220,30,25C/60RH,18,94.046,PASS,2026-04-24
5895,49,25,2-8C,6,102.6348,OOS,2025-05-09
5896,167,14,25C/60RH,9,78.1809,PASS,2025-01-02
5897,209,43,30C/65RH,0,101.6216,PASS,2025-11-10
5898,150,12,25C/60RH,36,93.9158,PASS,2024-09-12
5899,201,2,30C/65RH,3,88.1585,PASS,2025-10-17
5900,262,24,30C/65RH,18,98.5983,PASS,2024-01-27
5901,123,11,25C/60RH,24,97.6556,OOS,2025-08-08
5902,242,40,2-8C,12,94.0129,PASS,2025-02-05
5903,136,25,40C/75RH,9,92.0846,PASS,2025-11-21
5904,219,15,25C/60RH,12,104.4666,PASS,2025-08-27
5905,274,15,30C/65RH,3,102.9799,PASS,2025-03-12
5906,88,32,30C/65RH,18,96.5477,OOS,2025-03-12
5907,228,6,25C/60RH,6,97.9472,PASS,2024-10-26
5908,255,8,25C/60RH,36,93.6745,PASS,2025-10-02
5909,8,27,25C/60RH,6,99.9606,PASS,2024-09-03
5910,134,33,2-8C,6,74.4959,PASS,2025-05-16
5911,28,43,40C/75RH,0,99.4439,PASS,2026-02-21
5912,4,42,30C/65RH,6,102.6857,PASS,2024-03-17
5913,69,33,25C/60RH,36,102.502,PASS,2024-10-28
5914,30,34,30C/65RH,9,91.6903,PASS,2024-02-24
5915,237,25,40C/75RH,6,94.4006,OOS,2026-01-06
5916,20,3,40C/75RH,18,102.8811,PASS,2024-11-02
5917,261,30,30C/65RH,24,98.6077,OOT,2025-01-28
5918,39,34,30C/65RH,18,90.6686,PASS,2024-11-27
5919,42,16,40C/75RH,3,91.0627,PASS,2025-03-13
5920,22,35,25C/60RH,18,92.4789,PASS,2024-09-08
5921,118,38,30C/65RH,18,86.9341,PASS,2026-04-18
5922,261,25,40C/75RH,24,102.3826,PASS,2026-02-05
5923,246,7,30C/65RH,1,92.7067,PASS,2024-04-09
5924,174,27,40C/75RH,36,105.2322,PASS,2024-07-16
5925,202,22,40C/75RH,6,101.1799,PASS,2024-01-01
5926,166,3,25C/60RH,6,88.7191,PASS,2024-08-06
5927,8,23,40C/75RH,6,105.9447,PASS,2024-07-18
5928,37,4,25C/60RH,12,101.6686,OOT,2025-02-08
5929,134,37,40C/75RH,36,89.5921,PASS,2025-08-03
5930,136,43,30C/65RH,24,82.9197,PASS,2024-01-18
5931,127,43,25C/60RH,6,86.9228,PASS,2024-06-05
5932,290,4,2-8C,0,100.745,PASS,2025-06-15
5933,11,20,2-8C,6,78.9501,PASS,2024-01-23
5934,146,6,2-8C,3,103.6885,PASS,2025-04-01
5935,150,34,25C/60RH,6,89.1068,OOT,2025-02-24
5936,173,42,2-8C,1,98.3869,PASS,2025-06-27
5937,205,10,2-8C,1,107.4697,PASS,2024-02-06
5938,291,25,2-8C,36,98.0952,PASS,2024-01-16
5939,262,20,25C/60RH,6,83.049,PASS,2025-06-22
5940,288,31,2-8C,6,89.6084,PASS,2024-05-12
5941,42,43,25C/60RH,24,97.9828,PASS,2025-06-27
5942,27,22,30C/65RH,9,90.1689,PASS,2024-09-13
5943,97,20,2-8C,12,101.2553,PASS,2025-02-16
5944,268,12,2-8C,3,88.2787,PASS,2024-06-13
5945,36,2,40C/75RH,18,87.0413,OOT,2024-04-21
5946,200,3,40C/75RH,18,94.9541,PASS,2024-03-05
5947,276,40,40C/75RH,24,97.8092,PASS,2026-01-21
5948,200,8,30C/65RH,9,96.4667,PASS,2025-08-23
5949,164,15,30C/65RH,0,88.696,PASS,2025-01-08
5950,142,37,40C/75RH,0,108.652,PASS,2025-04-10
5951,257,36,30C/65RH,12,96.3258,PASS,2024-10-09
5952,79,32,2-8C,18,109.8841,OOT,2025-02-06
5953,127,42,2-8C,36,102.171,PASS,2024-08-02
5954,27,43,40C/75RH,9,95.2296,PASS,2025-01-17
5955,146,43,2-8C,36,93.179,OOS,2024-12-05
5956,56,15,25C/60RH,6,100.6015,PASS,2025-06-16
5957,279,43,25C/60RH,1,86.8893,PASS,2025-03-27
5958,275,18,2-8C,3,95.4777,PASS,2024-04-11
5959,294,1,25C/60RH,12,90.3355,PASS,2024-08-09
5960,23,22,2-8C,36,92.7418,PASS,2024-06-11
5961,75,21,2-8C,6,96.6511,PASS,2025-06-06
5962,78,20,40C/75RH,18,108.5104,PASS,2026-03-06
5963,266,20,2-8C,36,92.6776,PASS,2026-01-16
5964,209,20,2-8C,24,98.3469,PASS,2025-12-12
5965,129,1,2-8C,18,101.6174,PASS,2024-10-25
5966,241,33,25C/60RH,24,106.3104,PASS,2025-01-24
5967,208,25,40C/75RH,9,100.0397,PASS,2025-02-14
5968,165,2,2-8C,0,99.1393,PASS,2024-11-11
5969,282,38,2-8C,9,103.4525,PASS,2025-02-04
5970,165,25,25C/60RH,12,111.5988,PASS,2024-06-26
5971,67,16,30C/65RH,6,93.1595,PASS,2025-03-06
5972,119,3,25C/60RH,12,88.6436,PASS,2026-02-07
5973,260,10,40C/75RH,12,88.8314,PASS,2024-12-13
5974,52,10,30C/65RH,6,116.454,PASS,2025-05-16
5975,271,8,25C/60RH,36,97.1908,PASS,2024-12-04
5976,240,23,40C/75RH,9,83.7842,PASS,2024-05-06
5977,280,12,40C/75RH,1,95.6575,PASS,2025-01-16
5978,232,40,25C/60RH,24,113.332,PASS,2024-04-05
5979,240,23,40C/75RH,12,105.7875,PASS,2025-01-23
5980,1,9,30C/65RH,9,99.3501,PASS,2025-01-24
5981,79,5,40C/75RH,24,100.6279,PASS,2026-04-23
5982,284,40,25C/60RH,9,96.7259,PASS,2025-01-27
5983,287,35,30C/65RH,6,94.0178,PASS,2025-01-31
5984,57,36,40C/75RH,6,100.5238,PASS,2024-11-16
5985,292,26,25C/60RH,18,88.0469,PASS,2025-03-24
5986,201,10,30C/65RH,18,99.0348,PASS,2024-12-11
5987,71,26,2-8C,12,84.3467,PASS,2024-06-23
5988,102,41,30C/65RH,0,99.7611,PASS,2024-07-29
5989,277,7,2-8C,0,99.5496,PASS,2024-03-08
5990,283,23,25C/60RH,6,99.7026,PASS,2025-06-14
5991,113,9,25C/60RH,0,112.3869,PASS,2024-07-09
5992,134,13,2-8C,18,96.7591,OOS,2025-12-05
5993,23,9,40C/75RH,1,96.9786,PASS,2025-02-14
5994,77,4,2-8C,3,98.2121,PASS,2025-08-04
5995,137,24,30C/65RH,18,101.3619,PASS,2024-02-18
